entity_id,name,role,email,department,student_id,staff_id,card_id,device_hash,face_id,note_id,category,text,timestamp_x,booking_id,room_id,start_time,end_time,attended (YES/NO),checkout_id,book_id,timestamp_y
E104483,Sana Desai,student,user4483@campus.edu,ECE,S37111,,C7245,DH02fa22c86e7f,F104483,N406886,feedback,Broken chair in seminar room.,2025-09-03 05:04:29,BKG304018,LAB_101,9/18/2025 19:01,9/18/2025 21:05,YES,LC202949,BK1731,2025-09-03 22:15:44
E104484,Aarav Patel,student,user4484@campus.edu,EEE,S89506,,C5686,DHea0770d311d5,F104484,N402640,helpdesk,Broken chair in seminar room.,2025-09-02 12:02:30,,,,,,,,
E104484,Aarav Patel,student,user4484@campus.edu,EEE,S89506,,C5686,DHea0770d311d5,F104484,N403146,helpdesk,Requesting lab access.,2025-09-03 17:03:33,,,,,,,,
E104484,Aarav Patel,student,user4484@campus.edu,EEE,S89506,,C5686,DHea0770d311d5,F104484,N403690,rsvp,Requesting lab access.,2025-09-01 00:18:15,,,,,,,,
E104485,Karan Malhotra,student,user4485@campus.edu,Maths,S58558,,C7869,DH3766ba81e582,F104485,N400875,maintenance,Wi-Fi not working in hostel block.,2025-09-01 11:39:16,BKG302985,LAB_101,9/14/2025 4:08,9/14/2025 5:10,YES,LC205086,BK2654,2025-09-02 17:51:39
E104485,Karan Malhotra,student,user4485@campus.edu,Maths,S58558,,C7869,DH3766ba81e582,F104485,N400875,maintenance,Wi-Fi not working in hostel block.,2025-09-01 11:39:16,BKG304388,ROOM_A2,9/25/2025 7:23,9/25/2025 10:21,YES,LC205086,BK2654,2025-09-02 17:51:39
E104485,Karan Malhotra,student,user4485@campus.edu,Maths,S58558,,C7869,DH3766ba81e582,F104485,N400875,maintenance,Wi-Fi not working in hostel block.,2025-09-01 11:39:16,BKG304477,ROOM_A2,9/7/2025 7:47,9/7/2025 8:33,YES,LC205086,BK2654,2025-09-02 17:51:39
E104485,Karan Malhotra,student,user4485@campus.edu,Maths,S58558,,C7869,DH3766ba81e582,F104485,N402569,incident,Broken chair in seminar room.,2025-09-19 17:44:47,BKG302985,LAB_101,9/14/2025 4:08,9/14/2025 5:10,YES,LC205086,BK2654,2025-09-02 17:51:39
E104485,Karan Malhotra,student,user4485@campus.edu,Maths,S58558,,C7869,DH3766ba81e582,F104485,N402569,incident,Broken chair in seminar room.,2025-09-19 17:44:47,BKG304388,ROOM_A2,9/25/2025 7:23,9/25/2025 10:21,YES,LC205086,BK2654,2025-09-02 17:51:39
E104485,Karan Malhotra,student,user4485@campus.edu,Maths,S58558,,C7869,DH3766ba81e582,F104485,N402569,incident,Broken chair in seminar room.,2025-09-19 17:44:47,BKG304477,ROOM_A2,9/7/2025 7:47,9/7/2025 8:33,YES,LC205086,BK2654,2025-09-02 17:51:39
E104486,Siddharth Malhotra,student,user4486@campus.edu,CSE,S24906,,C4076,DHba07a3453512,F104486,N400093,incident,CCTV near library needs check.,2025-09-13 18:22:09,,,,,,LC200112,BK1395,2025-09-16 08:49:33
E104486,Siddharth Malhotra,student,user4486@campus.edu,CSE,S24906,,C4076,DHba07a3453512,F104486,N400093,incident,CCTV near library needs check.,2025-09-13 18:22:09,,,,,,LC205728,BK2822,2025-08-27 04:13:59
E104486,Siddharth Malhotra,student,user4486@campus.edu,CSE,S24906,,C4076,DHba07a3453512,F104486,N402153,incident,Wi-Fi not working in hostel block.,2025-09-09 01:19:19,,,,,,LC200112,BK1395,2025-09-16 08:49:33
E104486,Siddharth Malhotra,student,user4486@campus.edu,CSE,S24906,,C4076,DHba07a3453512,F104486,N402153,incident,Wi-Fi not working in hostel block.,2025-09-09 01:19:19,,,,,,LC205728,BK2822,2025-08-27 04:13:59
E104487,Rohan Iyer,student,user4487@campus.edu,ECE,S83914,,C4525,DH7edc6c32b8ee,F104487,,,,,BKG305723,AUDITORIUM,8/27/2025 16:22,8/27/2025 17:57,YES,LC200938,BK2730,2025-08-27 10:41:16
E104488,Ananya Mehta,staff,user4488@campus.edu,ECE,,T2887,C6436,DH11dd2344529d,F104488,N403241,maintenance,Confirmed attendance for robotics workshop.,2025-08-28 02:51:26,,,,,,,,
E104489,Siddharth Desai,student,user4489@campus.edu,BIO,S79546,,C1983,DH53c920c718d5,F104489,,,,,BKG305623,ROOM_A1,9/11/2025 8:00,9/11/2025 10:40,YES,,,
E104490,Ishaan Mehta,student,user4490@campus.edu,Maths,S76790,,C1585,DH08a4f71b866d,F104490,N404803,feedback,CCTV near library needs check.,2025-09-24 06:04:52,,,,,,LC203864,BK2851,2025-08-28 11:09:46
E104491,Siddharth Iyer,student,user4491@campus.edu,CSE,S46942,,C2006,DH9a726642d465,F104491,N401830,rsvp,Confirmed attendance for robotics workshop.,2025-09-03 13:21:04,BKG304364,LAB_101,9/16/2025 8:47,9/16/2025 11:47,YES,LC202036,BK1775,2025-09-07 17:52:36
E104492,Siddharth Singh,student,user4492@campus.edu,Physics,S60457,,C9338,DH2b61ca39af1a,F104492,,,,,BKG300170,ROOM_A1,9/12/2025 8:09,9/12/2025 9:18,YES,LC200409,BK1609,2025-09-09 23:13:43
E104493,Ananya Rao,student,user4493@campus.edu,BIO,S35025,,C9559,DH46f2179a9dc4,F104493,,,,,BKG304298,SEM_01,9/23/2025 2:28,9/23/2025 3:05,YES,LC200145,BK2572,2025-09-22 01:32:22
E104494,Neha Iyer,student,user4494@campus.edu,CIVIL,S72562,,C6083,DHf1c171f251e6,F104494,,,,,BKG302458,LAB_101,9/2/2025 10:42,9/2/2025 13:17,YES,LC200457,BK2252,2025-08-30 01:41:33
E104494,Neha Iyer,student,user4494@campus.edu,CIVIL,S72562,,C6083,DHf1c171f251e6,F104494,,,,,BKG302458,LAB_101,9/2/2025 10:42,9/2/2025 13:17,YES,LC202170,BK2318,2025-09-01 14:16:56
E104495,Divya Patel,student,user4495@campus.edu,CSE,S35832,,C1689,DHcfc655670409,F104495,,,,,,,,,,LC205024,BK1117,2025-09-11 08:55:06
E104495,Divya Patel,student,user4495@campus.edu,CSE,S35832,,C1689,DHcfc655670409,F104495,,,,,,,,,,LC205434,BK1352,2025-09-02 07:34:48
E104496,Sana Mehta,student,user4496@campus.edu,Physics,S77675,,C6206,DH896a94a90760,F104496,,,,,BKG303195,AUDITORIUM,9/23/2025 22:24,9/24/2025 0:38,YES,LC203178,BK2619,2025-08-27 10:52:05
E104497,Karan Iyer,student,user4497@campus.edu,Chemistry,S69087,,C9993,DH7fa493c1886f,F104497,N400360,rsvp,CCTV near library needs check.,2025-09-25 05:23:04,BKG306206,SEM_01,8/31/2025 23:47,9/1/2025 2:37,YES,LC204219,BK2732,2025-09-10 12:18:33
E104498,Siddharth Mehta,student,user4498@campus.edu,Admin,S14876,,C3535,DH6e7ddf021eee,F104498,N404512,incident,CCTV near library needs check.,2025-09-22 19:40:08,,,,,,,,
E104499,Divya Rao,student,user4499@campus.edu,Admin,S79090,,C4345,DH29e8b8eb447c,F104499,N404327,incident,CCTV near library needs check.,2025-09-09 18:24:59,BKG303163,ROOM_A2,8/28/2025 8:41,8/28/2025 10:46,YES,,,
E104499,Divya Rao,student,user4499@campus.edu,Admin,S79090,,C4345,DH29e8b8eb447c,F104499,N406405,incident,Confirmed attendance for robotics workshop.,2025-09-14 10:00:31,BKG303163,ROOM_A2,8/28/2025 8:41,8/28/2025 10:46,YES,,,
E104500,Divya Rao,student,user4500@campus.edu,ECE,S57947,,C9453,DH4858f94949d6,F104500,N402630,rsvp,Broken chair in seminar room.,2025-09-22 03:13:18,BKG301134,AUDITORIUM,9/21/2025 2:05,9/21/2025 3:58,YES,LC200731,BK1471,2025-09-12 22:24:40
E104500,Divya Rao,student,user4500@campus.edu,ECE,S57947,,C9453,DH4858f94949d6,F104500,N402630,rsvp,Broken chair in seminar room.,2025-09-22 03:13:18,BKG301378,SEM_01,9/24/2025 6:59,9/24/2025 7:43,YES,LC200731,BK1471,2025-09-12 22:24:40
E104501,Karan Desai,faculty,user4501@campus.edu,ECE,,T2697,C8700,DH6e9db2034e78,F104501,,,,,BKG300766,SEM_01,9/11/2025 13:17,9/11/2025 15:42,NO,LC201901,BK1760,2025-09-10 11:37:20
E104502,Karan Gupta,student,user4502@campus.edu,Maths,S36471,,C4263,DH479489c2078a,F104502,N404418,rsvp,Confirmed attendance for robotics workshop.,2025-09-20 19:17:02,BKG301623,ROOM_A1,9/25/2025 15:51,9/25/2025 17:52,YES,LC201125,BK1256,2025-09-01 14:59:40
E104502,Karan Gupta,student,user4502@campus.edu,Maths,S36471,,C4263,DH479489c2078a,F104502,N404418,rsvp,Confirmed attendance for robotics workshop.,2025-09-20 19:17:02,BKG301623,ROOM_A1,9/25/2025 15:51,9/25/2025 17:52,YES,LC204104,BK1374,2025-08-29 09:25:38
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406106,helpdesk,Wi-Fi not working in hostel block.,2025-09-02 03:46:54,BKG300966,SEM_01,9/11/2025 11:26,9/11/2025 14:00,YES,LC203014,BK1564,2025-08-27 02:02:29
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406106,helpdesk,Wi-Fi not working in hostel block.,2025-09-02 03:46:54,BKG300966,SEM_01,9/11/2025 11:26,9/11/2025 14:00,YES,LC203086,BK2702,2025-09-18 17:32:12
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406106,helpdesk,Wi-Fi not working in hostel block.,2025-09-02 03:46:54,BKG300966,SEM_01,9/11/2025 11:26,9/11/2025 14:00,YES,LC203776,BK1042,2025-08-27 15:42:54
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406106,helpdesk,Wi-Fi not working in hostel block.,2025-09-02 03:46:54,BKG305071,LAB_101,9/4/2025 14:15,9/4/2025 16:32,YES,LC203014,BK1564,2025-08-27 02:02:29
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406106,helpdesk,Wi-Fi not working in hostel block.,2025-09-02 03:46:54,BKG305071,LAB_101,9/4/2025 14:15,9/4/2025 16:32,YES,LC203086,BK2702,2025-09-18 17:32:12
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406106,helpdesk,Wi-Fi not working in hostel block.,2025-09-02 03:46:54,BKG305071,LAB_101,9/4/2025 14:15,9/4/2025 16:32,YES,LC203776,BK1042,2025-08-27 15:42:54
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406467,maintenance,CCTV near library needs check.,2025-09-20 19:44:09,BKG300966,SEM_01,9/11/2025 11:26,9/11/2025 14:00,YES,LC203014,BK1564,2025-08-27 02:02:29
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406467,maintenance,CCTV near library needs check.,2025-09-20 19:44:09,BKG300966,SEM_01,9/11/2025 11:26,9/11/2025 14:00,YES,LC203086,BK2702,2025-09-18 17:32:12
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406467,maintenance,CCTV near library needs check.,2025-09-20 19:44:09,BKG300966,SEM_01,9/11/2025 11:26,9/11/2025 14:00,YES,LC203776,BK1042,2025-08-27 15:42:54
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406467,maintenance,CCTV near library needs check.,2025-09-20 19:44:09,BKG305071,LAB_101,9/4/2025 14:15,9/4/2025 16:32,YES,LC203014,BK1564,2025-08-27 02:02:29
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406467,maintenance,CCTV near library needs check.,2025-09-20 19:44:09,BKG305071,LAB_101,9/4/2025 14:15,9/4/2025 16:32,YES,LC203086,BK2702,2025-09-18 17:32:12
E104503,Rohan Desai,student,user4503@campus.edu,CSE,S52054,,C1460,DH6bb3b110822e,F104503,N406467,maintenance,CCTV near library needs check.,2025-09-20 19:44:09,BKG305071,LAB_101,9/4/2025 14:15,9/4/2025 16:32,YES,LC203776,BK1042,2025-08-27 15:42:54
E104504,Ananya Kumar,student,user4504@campus.edu,CIVIL,S43499,,C6841,DHef6e452431dc,F104504,,,,,BKG304070,ROOM_A1,9/3/2025 10:08,9/3/2025 10:43,YES,LC204532,BK1295,2025-09-03 14:47:03
E104504,Ananya Kumar,student,user4504@campus.edu,CIVIL,S43499,,C6841,DHef6e452431dc,F104504,,,,,BKG304070,ROOM_A1,9/3/2025 10:08,9/3/2025 10:43,YES,LC206452,BK2063,2025-09-03 00:56:43
E104505,Ishaan Rao,student,user4505@campus.edu,Physics,S52880,,C8204,DHacf141a75262,F104505,N406391,feedback,Broken chair in seminar room.,2025-09-24 07:09:19,BKG304939,AUDITORIUM,9/16/2025 3:06,9/16/2025 4:03,YES,,,
E104506,Rohan Kumar,student,user4506@campus.edu,BIO,S41380,,C5054,DH06b8ddd5eefe,F104506,,,,,BKG303254,ROOM_A1,8/29/2025 16:00,8/29/2025 16:56,YES,,,
E104507,Sana Malhotra,student,user4507@campus.edu,Maths,S31377,,C5625,DH25cadd039772,F104507,,,,,BKG304078,LAB_102,9/3/2025 4:04,9/3/2025 5:41,YES,,,
E104508,Rohan Desai,student,user4508@campus.edu,MECH,S22355,,C8669,DHe0a986a12d9e,F104508,N403620,rsvp,Wi-Fi not working in hostel block.,2025-09-03 23:00:23,,,,,,LC200081,BK1832,2025-09-14 19:55:25
E104508,Rohan Desai,student,user4508@campus.edu,MECH,S22355,,C8669,DHe0a986a12d9e,F104508,N403620,rsvp,Wi-Fi not working in hostel block.,2025-09-03 23:00:23,,,,,,LC202063,BK1041,2025-08-31 16:54:08
E104509,Divya Patel,student,user4509@campus.edu,ECE,S99301,,C6410,DH7a8b1e6cc153,F104509,,,,,BKG302431,AUDITORIUM,9/18/2025 2:24,9/18/2025 5:14,YES,,,
E104509,Divya Patel,student,user4509@campus.edu,ECE,S99301,,C6410,DH7a8b1e6cc153,F104509,,,,,BKG306403,LAB_305,9/25/2025 2:23,9/25/2025 3:19,YES,,,
E104510,Ishaan Iyer,faculty,user4510@campus.edu,Maths,,T5972,C4408,DH08b4257bcfef,F104510,,,,,BKG303332,LAB_102,9/3/2025 4:43,9/3/2025 7:12,YES,LC206224,BK1449,2025-09-02 14:27:42
E104510,Ishaan Iyer,faculty,user4510@campus.edu,Maths,,T5972,C4408,DH08b4257bcfef,F104510,,,,,BKG303332,LAB_102,9/3/2025 4:43,9/3/2025 7:12,YES,LC206271,BK2067,2025-09-07 00:34:08
E104510,Ishaan Iyer,faculty,user4510@campus.edu,Maths,,T5972,C4408,DH08b4257bcfef,F104510,,,,,BKG306682,LAB_101,9/13/2025 12:48,9/13/2025 15:12,YES,LC206224,BK1449,2025-09-02 14:27:42
E104510,Ishaan Iyer,faculty,user4510@campus.edu,Maths,,T5972,C4408,DH08b4257bcfef,F104510,,,,,BKG306682,LAB_101,9/13/2025 12:48,9/13/2025 15:12,YES,LC206271,BK2067,2025-09-07 00:34:08
E104511,Aarav Singh,student,user4511@campus.edu,Maths,S54691,,C4350,DH06921aee319e,F104511,,,,,BKG304064,AUDITORIUM,9/5/2025 3:49,9/5/2025 4:35,YES,LC206975,BK1922,2025-08-29 23:29:05
E104511,Aarav Singh,student,user4511@campus.edu,Maths,S54691,,C4350,DH06921aee319e,F104511,,,,,BKG304570,LAB_102,9/17/2025 17:37,9/17/2025 20:28,YES,LC206975,BK1922,2025-08-29 23:29:05
E104511,Aarav Singh,student,user4511@campus.edu,Maths,S54691,,C4350,DH06921aee319e,F104511,,,,,BKG305347,LAB_101,8/28/2025 15:41,8/28/2025 18:08,YES,LC206975,BK1922,2025-08-29 23:29:05
E104512,Rohan Gupta,student,user4512@campus.edu,Physics,S66360,,C4636,DH27986aa5f34a,F104512,N403882,helpdesk,Requesting lab access.,2025-09-19 03:39:36,BKG300003,LAB_101,9/15/2025 4:17,9/15/2025 4:52,YES,,,
E104512,Rohan Gupta,student,user4512@campus.edu,Physics,S66360,,C4636,DH27986aa5f34a,F104512,N403882,helpdesk,Requesting lab access.,2025-09-19 03:39:36,BKG301191,ROOM_A2,9/14/2025 16:37,9/14/2025 17:43,YES,,,
E104512,Rohan Gupta,student,user4512@campus.edu,Physics,S66360,,C4636,DH27986aa5f34a,F104512,N403882,helpdesk,Requesting lab access.,2025-09-19 03:39:36,BKG304627,LAB_305,9/14/2025 11:34,9/14/2025 14:11,YES,,,
E104513,Siddharth Patel,student,user4513@campus.edu,BIO,S18025,,C3696,DH92fad1a4ebf9,F104513,,,,,,,,,,LC201574,BK2507,2025-08-28 21:26:18
E104513,Siddharth Patel,student,user4513@campus.edu,BIO,S18025,,C3696,DH92fad1a4ebf9,F104513,,,,,,,,,,LC206586,BK2525,2025-09-18 02:37:12
E104514,Ananya Sharma,faculty,user4514@campus.edu,EEE,,T5493,C2744,DH3838c55b6bb1,F104514,N405773,feedback,Wi-Fi not working in hostel block.,2025-09-04 23:23:22,BKG302317,LAB_102,9/24/2025 4:05,9/24/2025 5:39,YES,LC200377,BK2454,2025-09-18 04:55:05
E104514,Ananya Sharma,faculty,user4514@campus.edu,EEE,,T5493,C2744,DH3838c55b6bb1,F104514,N405773,feedback,Wi-Fi not working in hostel block.,2025-09-04 23:23:22,BKG302317,LAB_102,9/24/2025 4:05,9/24/2025 5:39,YES,LC201031,BK1592,2025-09-24 03:31:29
E104514,Ananya Sharma,faculty,user4514@campus.edu,EEE,,T5493,C2744,DH3838c55b6bb1,F104514,N405773,feedback,Wi-Fi not working in hostel block.,2025-09-04 23:23:22,BKG302317,LAB_102,9/24/2025 4:05,9/24/2025 5:39,YES,LC204000,BK2044,2025-09-22 17:24:24
E104514,Ananya Sharma,faculty,user4514@campus.edu,EEE,,T5493,C2744,DH3838c55b6bb1,F104514,N405773,feedback,Wi-Fi not working in hostel block.,2025-09-04 23:23:22,BKG302317,LAB_102,9/24/2025 4:05,9/24/2025 5:39,YES,LC204994,BK2127,2025-09-23 08:38:53
E104515,Priya Mehta,faculty,user4515@campus.edu,CIVIL,,T9711,C1125,DH52787c94531b,F104515,,,,,,,,,,LC203327,BK1562,2025-09-10 18:11:44
E104516,Ishaan Malhotra,staff,user4516@campus.edu,CSE,,T7233,C8482,DHa817b5072bbb,F104516,,,,,BKG304457,ROOM_A2,9/1/2025 2:52,9/1/2025 5:48,YES,,,
E104517,Priya Kumar,staff,user4517@campus.edu,Chemistry,,T8499,C8784,DHa4764bd7d61b,F104517,,,,,,,,,,,,
E104518,Divya Gupta,staff,user4518@campus.edu,ECE,,T9199,C9212,DHb929496703e5,F104518,N403791,rsvp,Broken chair in seminar room.,2025-09-23 04:00:27,BKG304983,ROOM_A1,8/30/2025 4:16,8/30/2025 6:15,YES,LC205034,BK2491,2025-09-05 12:24:22
E104518,Divya Gupta,staff,user4518@campus.edu,ECE,,T9199,C9212,DHb929496703e5,F104518,N403791,rsvp,Broken chair in seminar room.,2025-09-23 04:00:27,BKG305304,ROOM_A1,9/16/2025 3:06,9/16/2025 3:56,YES,LC205034,BK2491,2025-09-05 12:24:22
E104519,Siddharth Sharma,student,user4519@campus.edu,Chemistry,S95520,,C9256,DH57d4942795d7,F104519,N402962,helpdesk,Wi-Fi not working in hostel block.,2025-09-08 13:26:28,BKG301421,ROOM_A1,9/22/2025 9:35,9/22/2025 10:51,YES,,,
E104519,Siddharth Sharma,student,user4519@campus.edu,Chemistry,S95520,,C9256,DH57d4942795d7,F104519,N402962,helpdesk,Wi-Fi not working in hostel block.,2025-09-08 13:26:28,BKG301504,AUDITORIUM,8/28/2025 14:31,8/28/2025 15:20,YES,,,
E104519,Siddharth Sharma,student,user4519@campus.edu,Chemistry,S95520,,C9256,DH57d4942795d7,F104519,N402962,helpdesk,Wi-Fi not working in hostel block.,2025-09-08 13:26:28,BKG304770,SEM_01,9/15/2025 13:55,9/15/2025 15:36,YES,,,
E104519,Siddharth Sharma,student,user4519@campus.edu,Chemistry,S95520,,C9256,DH57d4942795d7,F104519,N402962,helpdesk,Wi-Fi not working in hostel block.,2025-09-08 13:26:28,BKG305344,LAB_102,9/25/2025 1:54,9/25/2025 3:01,YES,,,
E104519,Siddharth Sharma,student,user4519@campus.edu,Chemistry,S95520,,C9256,DH57d4942795d7,F104519,N402962,helpdesk,Wi-Fi not working in hostel block.,2025-09-08 13:26:28,BKG305588,LAB_101,9/13/2025 14:38,9/13/2025 17:08,YES,,,
E104519,Siddharth Sharma,student,user4519@campus.edu,Chemistry,S95520,,C9256,DH57d4942795d7,F104519,N402962,helpdesk,Wi-Fi not working in hostel block.,2025-09-08 13:26:28,BKG305737,SEM_01,9/16/2025 0:50,9/16/2025 2:46,YES,,,
E104519,Siddharth Sharma,student,user4519@campus.edu,Chemistry,S95520,,C9256,DH57d4942795d7,F104519,N402962,helpdesk,Wi-Fi not working in hostel block.,2025-09-08 13:26:28,BKG306526,AUDITORIUM,8/31/2025 1:28,8/31/2025 3:20,YES,,,
E104520,Karan Singh,student,user4520@campus.edu,Admin,S18058,,C1141,DHb5977ce512c3,F104520,N401986,rsvp,CCTV near library needs check.,2025-09-07 22:49:43,,,,,,LC206201,BK2245,2025-09-05 21:25:20
E104521,Divya Rao,student,user4521@campus.edu,CSE,S28554,,C5565,DHf54e7ac6f877,F104521,,,,,BKG302625,AUDITORIUM,9/6/2025 2:03,9/6/2025 4:35,YES,LC204440,BK2475,2025-09-08 18:45:38
E104521,Divya Rao,student,user4521@campus.edu,CSE,S28554,,C5565,DHf54e7ac6f877,F104521,,,,,BKG302625,AUDITORIUM,9/6/2025 2:03,9/6/2025 4:35,YES,LC205555,BK2327,2025-09-07 01:36:45
E104522,Rohan Singh,student,user4522@campus.edu,EEE,S74075,,C4548,DHa57379b9cf65,F104522,N403697,helpdesk,Broken chair in seminar room.,2025-09-14 09:12:17,,,,,,LC204571,BK1915,2025-09-20 03:21:47
E104522,Rohan Singh,student,user4522@campus.edu,EEE,S74075,,C4548,DHa57379b9cf65,F104522,N405141,maintenance,Wi-Fi not working in hostel block.,2025-09-23 16:25:01,,,,,,LC204571,BK1915,2025-09-20 03:21:47
E104523,Aarav Patel,student,user4523@campus.edu,Chemistry,S96797,,C8324,DH59b78472c880,F104523,N403123,maintenance,Wi-Fi not working in hostel block.,2025-09-02 02:56:30,BKG301108,LAB_305,9/2/2025 13:03,9/2/2025 14:41,YES,LC201397,BK2666,2025-09-03 03:24:40
E104523,Aarav Patel,student,user4523@campus.edu,Chemistry,S96797,,C8324,DH59b78472c880,F104523,N403123,maintenance,Wi-Fi not working in hostel block.,2025-09-02 02:56:30,BKG302611,ROOM_A1,9/2/2025 12:54,9/2/2025 14:25,YES,LC201397,BK2666,2025-09-03 03:24:40
E104523,Aarav Patel,student,user4523@campus.edu,Chemistry,S96797,,C8324,DH59b78472c880,F104523,N405109,rsvp,Requesting lab access.,2025-09-09 04:05:38,BKG301108,LAB_305,9/2/2025 13:03,9/2/2025 14:41,YES,LC201397,BK2666,2025-09-03 03:24:40
E104523,Aarav Patel,student,user4523@campus.edu,Chemistry,S96797,,C8324,DH59b78472c880,F104523,N405109,rsvp,Requesting lab access.,2025-09-09 04:05:38,BKG302611,ROOM_A1,9/2/2025 12:54,9/2/2025 14:25,YES,LC201397,BK2666,2025-09-03 03:24:40
E104524,Divya Rao,student,user4524@campus.edu,Physics,S25769,,C8778,DH49d16673687e,F104524,,,,,,,,,,,,
E104525,Neha Desai,student,user4525@campus.edu,Admin,S66951,,C6732,DH5571284e91c8,F104525,,,,,BKG301672,LAB_102,9/4/2025 2:23,9/4/2025 4:31,YES,LC202092,BK2443,2025-08-29 06:50:10
E104525,Neha Desai,student,user4525@campus.edu,Admin,S66951,,C6732,DH5571284e91c8,F104525,,,,,BKG302844,LAB_101,9/17/2025 8:30,9/17/2025 9:09,YES,LC202092,BK2443,2025-08-29 06:50:10
E104525,Neha Desai,student,user4525@campus.edu,Admin,S66951,,C6732,DH5571284e91c8,F104525,,,,,BKG304269,SEM_01,9/17/2025 17:57,9/17/2025 19:36,YES,LC202092,BK2443,2025-08-29 06:50:10
E104526,Karan Desai,student,user4526@campus.edu,Physics,S48796,,C1666,DHf973676fe309,F104526,N402564,feedback,Confirmed attendance for robotics workshop.,2025-09-17 13:21:39,,,,,,,,
E104527,Sana Malhotra,student,user4527@campus.edu,Physics,S78683,,C4842,DH8e77e26b9cf0,F104527,,,,,,,,,,LC205949,BK2282,2025-09-07 07:46:41
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N401072,maintenance,Wi-Fi not working in hostel block.,2025-09-19 11:39:18,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC200551,BK1007,2025-09-13 15:00:04
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N401072,maintenance,Wi-Fi not working in hostel block.,2025-09-19 11:39:18,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC206215,BK2061,2025-08-27 00:36:38
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N401072,maintenance,Wi-Fi not working in hostel block.,2025-09-19 11:39:18,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC206734,BK2722,2025-09-23 03:57:24
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N402607,incident,Broken chair in seminar room.,2025-09-05 05:59:47,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC200551,BK1007,2025-09-13 15:00:04
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N402607,incident,Broken chair in seminar room.,2025-09-05 05:59:47,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC206215,BK2061,2025-08-27 00:36:38
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N402607,incident,Broken chair in seminar room.,2025-09-05 05:59:47,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC206734,BK2722,2025-09-23 03:57:24
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N402663,incident,Broken chair in seminar room.,2025-09-02 17:32:54,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC200551,BK1007,2025-09-13 15:00:04
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N402663,incident,Broken chair in seminar room.,2025-09-02 17:32:54,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC206215,BK2061,2025-08-27 00:36:38
E104528,Priya Iyer,student,user4528@campus.edu,CSE,S12289,,C7007,DHf72b4bbb505e,F104528,N402663,incident,Broken chair in seminar room.,2025-09-02 17:32:54,BKG302113,LAB_102,9/9/2025 9:32,9/9/2025 10:10,YES,LC206734,BK2722,2025-09-23 03:57:24
E104529,Rohan Sharma,faculty,user4529@campus.edu,MECH,,T7525,C7223,DH58289108a544,F104529,N400273,rsvp,Broken chair in seminar room.,2025-08-27 11:40:59,,,,,,LC201585,BK2299,2025-09-19 10:00:44
E104529,Rohan Sharma,faculty,user4529@campus.edu,MECH,,T7525,C7223,DH58289108a544,F104529,N400273,rsvp,Broken chair in seminar room.,2025-08-27 11:40:59,,,,,,LC202626,BK1977,2025-09-22 09:18:29
